设备号,点播日期,二级目录,影片名称,观看开始时间,观看结束时间,用户号,名称关键字,观看时间,制片,语言,片长,类型
10036,20170801,精彩点,我的前半生(30)(高清),2017-08-01 13:45:50,2017-08-01 16:05:14,10750,我的前半生,45.0,大陆,国语,45,剧情 / 家庭
10553,20170801,精彩点,赌城群英会(25),2017-08-01 13:48:28,2017-08-01 14:21:57,10794,赌城群英会,33.48333333333333,香港,粤语 / 国语,40,剧情 / 动作 / 爱情 / 悬疑 / 犯罪
10255,20170801,精彩点,八方传奇(06)(高清),2017-08-01 13:50:11,2017-08-01 14:00:30,11037,八方传奇,10.31666666666667,大陆,国语,45,剧情
11250,20170801,精彩点,我的前半生(06)(高清),2017-08-01 13:55:14,2017-08-01 14:36:11,11292,我的前半生,40.95,大陆,国语,45,剧情 / 家庭
11219,20170801,动漫剧场,辛普森一家 第28季(01)(高清),2017-08-01 13:58:33,2017-08-01 14:19:36,10936,辛普森一家 第28季,21.05,美国,英语,30,喜剧 / 动画
10255,20170801,精彩点,八方传奇(07)(高清),2017-08-01 14:00:18,2017-08-01 15:03:13,11037,八方传奇,45.0,大陆,国语,45,剧情
10779,20170801,精彩点,07月17日 乐高城市组(高清),2017-08-01 14:01:54,2017-08-01 14:25:53,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
10013,20170801,精彩点,07月03日 贝肯熊(高清),2017-08-01 14:05:14,2017-08-01 14:26:21,11075,贝肯熊,3.0,韩国 / 法国 / 西班牙,国语,3,喜剧 / 动画
10290,20170801,精彩点,超时空男臣(06),2017-08-01 14:09:55,2017-08-01 14:53:52,11087,超时空男臣,43.95,香港,粤语,45,喜剧
10502,20170801,免费睇,唐山大地震,2017-08-01 14:13:03,2017-08-01 15:13:58,10207,唐山大地震,60.91666666666666,大陆 / 香港,国语 / 唐山话,139,剧情 / 历史 / 灾难
10242,20170801,精彩点,我的前半生(41)(高清),2017-08-01 14:14:41,2017-08-01 14:48:31,10868,我的前半生,33.83333333333334,大陆,国语,45,剧情 / 家庭
11232,20170801,精彩点,07月28日 我想见到你：苏有朋遇霸气女总裁(高清),2017-08-01 14:15:27,2017-08-01 15:26:22,11291,我想见到你,60.0,大陆,国语,60,真人秀
11219,20170801,动漫剧场,辛普森一家 第28季(01)(高清),2017-08-01 14:19:35,2017-08-01 14:24:54,10936,辛普森一家 第28季,5.316666666666666,美国,英语,30,喜剧 / 动画
10779,20170801,精彩点,07月18日 乐高城市组(高清),2017-08-01 14:25:57,2017-08-01 14:49:45,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
10013,20170801,精彩点,07月04日 贝肯熊(高清),2017-08-01 14:26:21,2017-08-01 14:51:04,11075,贝肯熊,3.0,韩国 / 法国 / 西班牙,国语,3,喜剧 / 动画
11219,20170801,精彩点,我的前半生(08)(高清),2017-08-01 14:33:25,2017-08-01 14:38:42,10936,我的前半生,5.283333333333333,大陆,国语,45,剧情 / 家庭
10792,20170801,精彩点,反恐特战队之猎影(03)(高清),2017-08-01 14:34:27,2017-08-01 15:05:13,10827,反恐特战队之猎影,30.76666666666667,大陆,国语,45,剧情
11250,20170801,精彩点,我的前半生(07)(高清),2017-08-01 14:36:09,2017-08-01 15:26:40,11292,我的前半生,45.0,大陆,国语,45,剧情 / 家庭
11219,20170801,精彩点,我的前半生(10)(高清),2017-08-01 14:38:40,2017-08-01 15:35:49,10936,我的前半生,45.0,大陆,国语,45,剧情 / 家庭
10438,20170801,精彩点,我的前半生(03)(高清),2017-08-01 14:44:14,2017-08-01 15:26:44,10523,我的前半生,42.5,大陆,国语,45,剧情 / 家庭
10779,20170801,精彩点,07月18日 乐高城市组(高清),2017-08-01 14:49:43,2017-08-01 15:13:45,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
10255,20170801,精彩点,八方传奇(08)(高清),2017-08-01 15:03:21,2017-08-01 15:36:23,11037,八方传奇,33.03333333333333,大陆,国语,45,剧情
10792,20170801,精彩点,反恐特战队之猎影(03)(高清),2017-08-01 15:05:12,2017-08-01 15:18:36,10827,反恐特战队之猎影,13.4,大陆,国语,45,剧情
10157,20170801,热点专题,爱情公寓三(14)(高清),2017-08-01 15:12:23,2017-08-01 15:32:25,10055,爱情公寓三,20.03333333333333,大陆,国语,115,喜剧 / 爱情
10779,20170801,精彩点,07月18日 乐高城市组(高清),2017-08-01 15:13:44,2017-08-01 15:37:31,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
10540,20170801,精彩点,流氓皇帝(06),2017-08-01 15:18:33,2017-08-01 15:57:53,10939,流氓皇帝,39.33333333333334,香港,粤语,40,剧情
10408,20170801,精彩点,绝密543(03)(高清),2017-08-01 15:20:15,2017-08-01 16:33:06,10389,绝密543,45.0,大陆,国语,45,剧情
10792,20170801,精彩点,反恐特战队之猎影(05)(高清),2017-08-01 15:22:07,2017-08-01 16:01:11,10827,反恐特战队之猎影,39.06666666666667,大陆,国语,45,剧情
11232,20170801,精彩点,07月30日 极限挑战 第三季：孙红雷脸基尼抢镜(高清),2017-08-01 15:26:20,2017-08-01 17:41:07,11291,极限挑战 第三季,90.0,大陆,国语,90,真人秀
10313,20170801,热点专题,还珠格格 第二部(08)(高清),2017-08-01 15:26:28,2017-08-01 16:14:17,10076,还珠格格 第二部,45.0,大陆 / 香港,国语,45,剧情 / 爱情
10438,20170801,精彩点,我的前半生(04)(高清),2017-08-01 15:27:01,2017-08-01 16:09:01,10523,我的前半生,42.0,大陆,国语,45,剧情 / 家庭
10157,20170801,热点专题,爱情公寓三(15)(高清),2017-08-01 15:32:24,2017-08-01 16:18:08,10055,爱情公寓三,45.73333333333333,大陆,国语,115,喜剧 / 爱情
10160,20170801,精彩点,楚乔传(51)(高清),2017-08-01 15:34:26,2017-08-01 15:41:34,10209,楚乔传,7.133333333333334,大陆,国语,45,剧情 / 爱情 / 古装
10255,20170801,精彩点,八方传奇(09)(高清),2017-08-01 15:36:22,2017-08-01 16:49:14,11037,八方传奇,45.0,大陆,国语,45,剧情
10779,20170801,精彩点,07月18日 乐高城市组(高清),2017-08-01 15:37:30,2017-08-01 16:01:26,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
10160,20170801,精彩点,楚乔传(54)(高清),2017-08-01 15:42:12,2017-08-01 15:49:56,10209,楚乔传,7.733333333333333,大陆,国语,45,剧情 / 爱情 / 古装
10782,20170801,精彩点,醉玲珑(10)(高清),2017-08-01 15:43:29,2017-08-01 15:51:33,11271,醉玲珑,8.066666666666666,大陆,国语,45,剧情 / 爱情 / 古装
10160,20170801,精彩点,楚乔传(55)(高清),2017-08-01 15:49:55,2017-08-01 16:01:23,10209,楚乔传,11.46666666666667,大陆,国语,45,剧情 / 爱情 / 古装
10782,20170801,精彩点,醉玲珑(09)(高清),2017-08-01 15:51:32,2017-08-01 16:09:15,11271,醉玲珑,17.71666666666667,大陆,国语,45,剧情 / 爱情 / 古装
10540,20170801,精彩点,流氓皇帝(07),2017-08-01 15:57:52,2017-08-01 16:40:36,10939,流氓皇帝,40.0,香港,粤语,40,剧情
10160,20170801,精彩点,楚乔传(62)(高清),2017-08-01 16:01:23,2017-08-01 16:11:01,10209,楚乔传,9.633333333333333,大陆,国语,45,剧情 / 爱情 / 古装
10779,20170801,精彩点,07月18日 乐高城市组(高清),2017-08-01 16:01:25,2017-08-01 16:28:22,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
10792,20170801,精彩点,反恐特战队之猎影(06)(高清),2017-08-01 16:02:54,2017-08-01 16:44:51,10827,反恐特战队之猎影,41.95,大陆,国语,45,剧情
11032,20170801,免费睇,少年派的奇幻漂流,2017-08-01 16:06:10,2017-08-01 17:55:40,10328,少年派的奇幻漂流,109.5,美国 / 台湾 / 英国 / 加拿大,英语 / 泰米尔语 / 法语 / 日语 / 印地语 / 国语,127,剧情 / 奇幻 / 冒险
11115,20170801,精彩点,07月14日 中国新歌声 第二季：杰伦Eason对唱(高清),2017-08-01 16:09:15,2017-08-01 16:50:08,10938,中国新歌声 第二季,40.88333333333333,大陆,国语,100,音乐 / 真人秀
10438,20170801,精彩点,我的前半生(05)(高清),2017-08-01 16:10:13,2017-08-01 16:57:56,10523,我的前半生,45.0,大陆,国语,45,剧情 / 家庭
10684,20170801,热点专题,钢铁侠3(高清)(终极强敌，生死一战),2017-08-01 16:11:08,2017-08-01 17:45:52,10770,钢铁侠3,94.73333333333333,美国 / 大陆,英语 / 国语,134,动作 / 科幻
10160,20170801,精彩点,浪花一朵朵(01)(高清),2017-08-01 16:12:56,2017-08-01 16:41:33,10209,浪花一朵朵,28.61666666666667,大陆,国语,45,剧情 / 爱情
10313,20170801,热点专题,还珠格格 第二部(09)(高清),2017-08-01 16:14:25,2017-08-01 16:58:39,10076,还珠格格 第二部,44.23333333333333,大陆 / 香港,国语,45,剧情 / 爱情
10157,20170801,热点专题,爱情公寓三(16)(高清),2017-08-01 16:18:06,2017-08-01 16:59:27,10055,爱情公寓三,41.35,大陆,国语,115,喜剧 / 爱情
11130,20170801,精彩点,我的前半生(05)(高清),2017-08-01 16:20:36,2017-08-01 17:01:24,10774,我的前半生,40.8,大陆,国语,45,剧情 / 家庭
10779,20170801,精彩点,07月18日 乐高城市组(高清),2017-08-01 16:28:21,2017-08-01 16:52:11,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
10302,20170801,精彩点,普罗米修斯(高清)(《异形》前传，造物主的逆袭),2017-08-01 16:30:45,2017-08-01 18:23:17,11177,普罗米修斯,112.5333333333333,美国 / 英国,英语 / 苏格兰盖尔语,124,科幻 / 惊悚 / 冒险
10501,20170801,精彩点,07月27日 熊熊乐园(高清),2017-08-01 16:32:45,2017-08-01 17:10:31,11084,熊熊乐园,13.0,大陆,国语,13,动画 / 儿童 / 冒险
10792,20170801,精彩点,反恐特战队之猎影(07)(高清),2017-08-01 16:44:50,2017-08-01 17:24:24,10827,反恐特战队之猎影,39.56666666666667,大陆,国语,45,剧情
11168,20170801,精彩点,超时空男臣(03),2017-08-01 16:45:40,2017-08-01 17:17:02,10993,超时空男臣,31.36666666666667,香港,粤语,45,喜剧
10255,20170801,精彩点,楚乔传(65)(高清),2017-08-01 16:49:55,2017-08-01 17:22:04,11037,楚乔传,32.15,大陆,国语,45,剧情 / 爱情 / 古装
10115,20170801,精彩点,赌城群英会(21),2017-08-01 16:50:10,2017-08-01 17:02:35,10994,赌城群英会,12.41666666666667,香港,粤语 / 国语,40,剧情 / 动作 / 爱情 / 悬疑 / 犯罪
10779,20170801,精彩点,07月18日 乐高城市组(高清),2017-08-01 16:52:10,2017-08-01 17:16:28,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
10438,20170801,精彩点,我的前半生(06)(高清),2017-08-01 16:58:05,2017-08-01 17:41:47,10523,我的前半生,43.7,大陆,国语,45,剧情 / 家庭
10157,20170801,热点专题,爱情公寓三(17)(高清),2017-08-01 16:59:26,2017-08-01 17:42:06,10055,爱情公寓三,42.66666666666666,大陆,国语,115,喜剧 / 爱情
11130,20170801,精彩点,我的前半生(06)(高清),2017-08-01 17:01:36,2017-08-01 17:47:13,10774,我的前半生,45.0,大陆,国语,45,剧情 / 家庭
11040,20170801,精彩点,07月26日 金星秀：揭秘网红模特发家史(高清),2017-08-01 17:07:16,2017-08-01 18:19:27,10891,金星秀,60.0,大陆,国语,60,脱口秀
10566,20170801,精彩点,一粒红尘(36)(高清),2017-08-01 17:13:58,2017-08-01 17:25:34,10954,一粒红尘,11.6,大陆,国语,40,剧情 / 爱情
10779,20170801,精彩点,07月18日 乐高城市组(高清),2017-08-01 17:16:27,2017-08-01 17:41:03,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
10160,20170801,精彩点,06月03日 旅途的花样：林志玲带队首当团长(高清),2017-08-01 17:16:38,2017-08-01 17:32:19,10209,旅途的花样,15.68333333333333,大陆,国语,90,真人秀
11168,20170801,精彩点,超时空男臣(04),2017-08-01 17:17:01,2017-08-01 17:53:43,10993,超时空男臣,36.7,香港,粤语,45,喜剧
11035,20170801,精彩点,寰宇视野：自然界中的超级大盗(高清),2017-08-01 17:19:55,2017-08-01 17:34:22,10850,寰宇视野,14.45,大陆,国语,50,纪录片
10792,20170801,精彩点,反恐特战队之猎影(08)(高清),2017-08-01 17:24:51,2017-08-01 18:08:34,10827,反恐特战队之猎影,43.71666666666667,大陆,国语,45,剧情
10566,20170801,精彩点,一粒红尘(37)(高清),2017-08-01 17:25:33,2017-08-01 18:10:09,10954,一粒红尘,40.0,大陆,国语,40,剧情 / 爱情
10160,20170801,精彩点,06月17日 旅途的花样：林志玲玫瑰小姐惊艳世界(高清),2017-08-01 17:32:17,2017-08-01 17:50:35,10209,旅途的花样,18.3,大陆,国语,90,真人秀
11035,20170801,精彩点,发现：古兵器大揭秘Ⅱ·一窝蜂(高清),2017-08-01 17:34:20,2017-08-01 18:02:44,10850,发现,28.4,大陆,国语,40,纪录片
10779,20170801,精彩点,07月18日 乐高城市组(高清),2017-08-01 17:41:01,2017-08-01 18:05:27,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
10438,20170801,精彩点,我的前半生(07)(高清),2017-08-01 17:41:46,2017-08-01 18:33:43,10523,我的前半生,45.0,大陆,国语,45,剧情 / 家庭
10157,20170801,热点专题,爱情公寓三(18)(高清),2017-08-01 17:42:04,2017-08-01 18:23:43,10055,爱情公寓三,41.65,大陆,国语,115,喜剧 / 爱情
11232,20170801,精彩点,07月29日 跨界喜剧王 第二季：邓紫棋变“机器人”学方言(高清),2017-08-01 17:43:01,2017-08-01 19:06:29,11291,跨界喜剧王 第二季,83.46666666666667,大陆,国语,100,喜剧 / 脱口秀
10349,20170801,精彩点,05月15日 熊熊乐园(高清),2017-08-01 17:43:45,2017-08-01 19:06:22,10104,熊熊乐园,13.0,大陆,国语,13,动画 / 儿童 / 冒险
11130,20170801,精彩点,我的前半生(07)(高清),2017-08-01 17:47:11,2017-08-01 18:28:22,10774,我的前半生,41.18333333333333,大陆,国语,45,剧情 / 家庭
10160,20170801,精彩点,06月24日 旅途的花样：林志玲叫板马丽(高清),2017-08-01 17:50:34,2017-08-01 18:06:03,10209,旅途的花样,15.48333333333333,大陆,国语,90,真人秀
11032,20170801,免费睇,少年派的奇幻漂流,2017-08-01 17:55:39,2017-08-01 18:21:36,10328,少年派的奇幻漂流,25.95,美国 / 台湾 / 英国 / 加拿大,英语 / 泰米尔语 / 法语 / 日语 / 印地语 / 国语,127,剧情 / 奇幻 / 冒险
11116,20170801,精彩点,我的前半生(06)(高清),2017-08-01 17:56:47,2017-08-01 18:28:45,11028,我的前半生,31.96666666666667,大陆,国语,45,剧情 / 家庭
10037,20170801,精彩点,何以笙箫默(高清)(晓明baby，有情人终成兄妹),2017-08-01 17:59:07,2017-08-01 18:14:28,10811,何以笙箫默,15.35,大陆,国语,107,爱情
10037,20170801,精彩点,何以笙箫默(高清),2017-08-01 17:59:07,2017-08-01 18:14:28,10811,何以笙箫默,15.35,大陆,国语,107,爱情
10202,20170801,精彩点,07月30日 爆裂飞车二,2017-08-01 17:59:36,2017-08-01 18:24:47,10246,爆裂飞车二,23.0,大陆,国语,23,动画
11035,20170801,精彩点,发现：古兵器大揭秘Ⅱ·噜嘧铳(高清),2017-08-01 18:02:43,2017-08-01 18:30:25,10850,发现,27.7,大陆,国语,40,纪录片
10255,20170801,精彩点,大军师司马懿之军师联盟(31)(高清),2017-08-01 18:03:02,2017-08-01 18:42:32,11037,大军师司马懿之军师联盟,39.5,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
10779,20170801,精彩点,07月18日 乐高城市组(高清),2017-08-01 18:05:26,2017-08-01 18:29:10,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
10792,20170801,精彩点,反恐特战队之猎影(09)(高清),2017-08-01 18:08:34,2017-08-01 18:49:02,10827,反恐特战队之猎影,40.46666666666667,大陆,国语,45,剧情
10566,20170801,精彩点,大军师司马懿之军师联盟(31)(高清),2017-08-01 18:10:35,2017-08-01 18:46:12,10954,大军师司马懿之军师联盟,35.61666666666667,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
11300,20170801,精彩点,06月23日 奔跑吧：鹿晗大秀球技(高清),2017-08-01 18:16:22,2017-08-01 18:51:33,10855,奔跑吧,35.18333333333333,大陆,国语,93,剧情 / 喜剧 / 战争
10045,20170801,精彩点,楚乔传(62)(高清),2017-08-01 18:18:15,2017-08-01 18:45:33,10177,楚乔传,27.3,大陆,国语,45,剧情 / 爱情 / 古装
10157,20170801,热点专题,爱情公寓三(19)(高清),2017-08-01 18:23:42,2017-08-01 19:10:29,10055,爱情公寓三,46.78333333333333,大陆,国语,115,喜剧 / 爱情
10202,20170801,精彩点,07月28日 爆裂飞车二,2017-08-01 18:24:46,2017-08-01 18:36:56,10246,爆裂飞车二,12.16666666666667,大陆,国语,23,动画
11184,20170801,精彩点,赌城群英会(29)(高清),2017-08-01 18:25:20,2017-08-01 19:07:24,11005,赌城群英会,40.0,香港,粤语 / 国语,40,剧情 / 动作 / 爱情 / 悬疑 / 犯罪
11130,20170801,精彩点,我的前半生(08)(高清),2017-08-01 18:28:33,2017-08-01 20:12:58,10774,我的前半生,45.0,大陆,国语,45,剧情 / 家庭
10119,20170801,精彩点,07月29日 中餐厅：张亮展厨艺圈粉周冬雨(高清),2017-08-01 18:28:56,2017-08-01 19:55:55,10396,中餐厅,85.0,大陆,国语,85,真人秀
10502,20170801,免费睇,空中监狱(环绕声),2017-08-01 18:29:02,2017-08-01 20:22:27,10207,空中监狱,113.4166666666667,美国,英语,115,动作 / 惊悚 / 犯罪
10779,20170801,精彩点,07月17日 乐高城市组(高清),2017-08-01 18:29:15,2017-08-01 18:52:10,10696,乐高城市组,5.0,美国,国语,5,动画 / 剧情
11035,20170801,精彩点,真相：小海鲜(01)(高清),2017-08-01 18:33:42,2017-08-01 18:55:00,10850,真相,21.3,香港,国语 / 粤语,45,剧情 / 犯罪
10202,20170801,精彩点,07月30日 爆裂飞车二,2017-08-01 18:36:55,2017-08-01 19:36:31,10246,爆裂飞车二,23.0,大陆,国语,23,动画
10684,20170801,热点专题,钢铁侠3(高清)(终极强敌，生死一战),2017-08-01 18:38:29,2017-08-01 19:04:20,10770,钢铁侠3,25.85,美国 / 大陆,英语 / 国语,134,动作 / 科幻
10255,20170801,精彩点,大军师司马懿之军师联盟(32)(高清),2017-08-01 18:42:31,2017-08-01 19:27:08,11037,大军师司马懿之军师联盟,44.61666666666667,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
10566,20170801,精彩点,大军师司马懿之军师联盟(32)(高清),2017-08-01 18:47:02,2017-08-01 20:07:44,10954,大军师司马懿之军师联盟,45.0,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
10013,20170801,精彩点,07月05日 贝肯熊(高清),2017-08-01 18:48:54,2017-08-01 19:13:51,11075,贝肯熊,3.0,韩国 / 法国 / 西班牙,国语,3,喜剧 / 动画
10045,20170801,精彩点,楚乔传(63)(高清),2017-08-01 19:01:06,2017-08-01 19:25:12,10177,楚乔传,24.1,大陆,国语,45,剧情 / 爱情 / 古装
10684,20170801,热点专题,蜘蛛侠3(高清)(心狠手辣“毒蜘蛛”),2017-08-01 19:04:18,2017-08-01 20:31:26,10770,蜘蛛侠3,87.13333333333334,美国,英语,139,动作 / 科幻 / 冒险
11232,20170801,精彩点,07月28日 中国新歌声 第二季：周董自曝撩妹套路(高清),2017-08-01 19:06:35,2017-08-01 21:07:43,11291,中国新歌声 第二季,100.0,大陆,国语,100,音乐 / 真人秀
10349,20170801,精彩点,05月16日 熊熊乐园(高清),2017-08-01 19:06:36,2017-08-01 19:49:49,10104,熊熊乐园,13.0,大陆,国语,13,动画 / 儿童 / 冒险
11184,20170801,精彩点,赌城群英会(30)(高清),2017-08-01 19:08:05,2017-08-01 19:50:20,11005,赌城群英会,40.0,香港,粤语 / 国语,40,剧情 / 动作 / 爱情 / 悬疑 / 犯罪
10546,20170801,精彩点,火星情报局 第二季(06)(高清),2017-08-01 19:13:27,2017-08-01 19:58:20,10307,火星情报局 第二季,44.88333333333333,大陆,国语,55,脱口秀
10013,20170801,精彩点,07月06日 贝肯熊(高清),2017-08-01 19:13:50,2017-08-01 19:24:19,11075,贝肯熊,3.0,韩国 / 法国 / 西班牙,国语,3,喜剧 / 动画
11185,20170801,精彩点,我的前半生(31)(高清),2017-08-01 19:16:03,2017-08-01 19:56:08,10485,我的前半生,40.08333333333334,大陆,国语,45,剧情 / 家庭
10376,20170801,精彩点,轩辕剑之天之痕(27)(高清),2017-08-01 19:16:22,2017-08-01 19:22:43,10316,轩辕剑之天之痕,6.35,大陆,国语,45,动作 / 爱情 / 奇幻 / 古装
