设备号,节目,类型,完整度,调整系数,喜爱度,观看次数
10072,赌城群英会,剧情 / 动作 / 爱情 / 悬疑 / 犯罪,0.8554166666666667,1.0557990930596792,0.2727,10
10290,怪物史莱克,喜剧 / 动画 / 短片 / 家庭 / 奇幻,0.9668803418803419,0.99545354550121,1.7675,13
10202,了不起的孩子 第二季,儿童,0.5645833333333333,0.7560127258481921,0.1285,3
10992,厨子戏子痞子,喜剧 / 动作,0.20066872427983537,0.413475127190503,0.0224,3
10788,临时演员,剧情 / 喜剧,0.7,1.0,0.1892,4
10376,极限挑战 第三季,真人秀,0.3690740740740741,0.5600202315387209,0.127,5
10478,机械师2,剧情 / 悬疑 / 惊悚,0.9165016501650165,1.5487469064798356,0.3836,1
11139,赌城群英会,剧情 / 动作 / 爱情 / 悬疑 / 犯罪,1.0,1.2342512534550563,0.3382,4
10684,奇异博士,动作 / 奇幻 / 冒险,0.26231884057971017,0.5673876565064263,0.0402,1
10112,择天记,剧情 / 奇幻 / 古装,0.4332098765432098,0.6992432020308351,0.0819,3
10604,我的前半生,剧情 / 家庭,0.7913507625272331,1.0011820132985354,0.2381,17
11219,超时空男臣,喜剧,0.9444444444444444,1.2930748910652263,0.3346,1
10540,我叫MT之山口山战记,喜剧 / 动画 / 冒险,1.0,1.3538738333520746,0.3709,2
10992,极限挑战 第三季,真人秀,0.6214814814814815,0.9430144992694164,0.1716,4
10150,真相,剧情 / 犯罪,0.950925925925926,1.6378872892291183,0.5846,2
10558,超时空大冒险,科幻 / 动画 / 冒险,0.59508547008547,1.0,0.163,3
10579,变形金刚2,动作 / 科幻,0.6981333333333334,1.703479781480024,0.3271,5
10193,醉玲珑,剧情 / 爱情 / 古装,1.0,1.401073240416842,0.3839,1
10656,人文地理,纪录片,0.3878205128205129,0.7302966197056311,0.1281,13
10246,小公主苏菲亚,动画 / 家庭 / 儿童 / 奇幻,1.0,1.2543007708723488,0.3436,1
10684,遗落战境,动作 / 科幻 / 悬疑 / 冒险,0.36418010752688174,0.7759997136004009,0.0774,2
11172,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.7280082304526748,0.9323232294689859,0.1937,45
10359,挑战者联盟 第三季,真人秀,0.8952777777777778,1.6711411715905427,0.4099,2
10558,真相,剧情 / 犯罪,0.52,0.8956548214518721,0.1276,1
10788,欢乐喜剧人,喜剧,1.0,1.7802145911487715,0.4877,1
10246,小猪佩奇 第四季,剧情 / 动画 / 家庭 / 儿童,1.0,1.004961602882154,0.2753,2
10704,阿优,动画,1.0,1.005586592178771,0.2755,2
11147,醉玲珑,剧情 / 爱情 / 古装,0.7948148148148148,1.1135937681239048,0.2425,5
10579,钢铁侠2,动作 / 科幻 / 冒险,0.19516129032258064,0.351148730350665,0.0188,1
10255,遗落战境,动作 / 科幻 / 悬疑 / 冒险,0.42815860215053764,0.9123259227437082,0.107,2
11002,寰宇视野,纪录片,0.11566666666666664,0.15473005419496463,0.0049,1
10992,心花路放,喜剧 / 爱情,1.0,1.2834612363284787,0.3516,2
10641,三生三世十里桃花,剧情 / 爱情,0.7612962962962962,1.108702698126671,0.309,4
10184,神偷奶爸,剧情 / 喜剧 / 动作 / 惊悚 / 家庭,0.6907017543859648,1.1201011577824316,0.212,1
10546,怪兽大学,喜剧 / 动画 / 冒险,0.2661858974358974,0.47689369351375627,0.0348,2
10641,漂亮的李慧珍,喜剧 / 爱情,0.9674418604651163,1.656408129406885,0.439,1
10545,魁拔3战神崛起,动作 / 动画 / 奇幻 / 冒险,0.11,0.348250928278288,0.0105,1
10546,夏有乔木，雅望天堂,爱情,0.3087813620071685,0.4929194678872837,0.0417,2
10160,冰雪奇缘,喜剧 / 动画 / 歌舞 / 奇幻,0.2391067538126362,0.3361225047853432,0.022,3
10502,功夫熊猫,喜剧 / 动作 / 动画 / 冒险,1.0,1.093318608503589,0.2995,2
10992,跨界歌王 第二季,音乐 / 真人秀,1.0,1.8023043748793097,0.4938,1
11258,魁拔3战神崛起,动作 / 动画 / 奇幻 / 冒险,0.2088888888888889,0.6613249951143247,0.0378,1
10660,人民的名义,剧情 / 悬疑 / 犯罪,0.8330303030303031,1.144893369444774,0.2613,1
11220,C罗纳尔多 世界在他脚下,纪录片 / 运动,0.3899425287356322,0.5414787917481345,0.0578,3
10558,诺亚方舟漂流记,喜剧 / 动画 / 冒险,0.7357558139534882,0.966178042449229,0.1948,4
10546,爱·回家之开心速递,剧情 / 喜剧 / 家庭,0.8874537037037037,0.9648147623856128,0.4149,18
10975,太行英雄传,剧情 / 战争,0.48059259259259257,0.6695857050853828,0.0901,10
10992,火星情报局 第二季,脱口秀,0.7886868686868688,1.126207990768787,0.2683,3
11035,尼斯湖水怪,喜剧 / 动画 / 短片,1.0,1.0,0.274,1
10545,诺亚方舟漂流记,喜剧 / 动画 / 冒险,0.8645348837209301,1.1352878302030847,0.2689,1
10191,我的前半生,剧情 / 家庭,0.8097962962962961,1.024518487476307,0.2398,20
10641,封神榜,剧情 / 奇幻 / 古装,0.4184265010351967,0.6853047670128775,0.0786,7
10308,极限挑战 第二季,真人秀,0.7225482093663913,1.3188987596379484,0.4414,11
10255,亡命地中海,惊悚,0.2829861111111111,1.0,0.0783,4
10279,快乐大本营,脱口秀,0.5255555555555556,0.7896307963650252,0.1137,1
10403,超时空男臣,喜剧,0.7051290684624021,0.9654190871177063,0.7654,66
10172,奇异博士,动作 / 奇幻 / 冒险,0.18246376811594198,0.39466356880750847,0.0197,2
10172,神偷奶爸2,剧情 / 喜剧 / 动作 / 惊悚 / 家庭,0.5746783625730993,0.9650990068623476,0.1528,3
11234,我们的少年时代,剧情 / 运动,0.627741046831956,0.930044726116311,0.1681,11
11185,反恐特战队之猎影,剧情,0.8908373590982286,1.142856424075279,0.3346,23
10182,玩具总动员2,喜剧 / 动画 / 奇幻 / 冒险,1.0,1.4886366422319743,0.4078,1
10641,爱情公寓三,喜剧 / 爱情,0.6115458937198067,1.6305759027426554,0.3339,3
10660,我的前半生,剧情 / 家庭,0.8569444444444444,1.0841682409377327,0.2565,4
11234,少林问道,剧情 / 古装,0.9711574074074075,1.1501889607854077,0.3166,8
11241,另一个地球,剧情 / 悬疑 / 惊悚,0.38106060606060604,1.0,0.1044,1
10115,反恐特战队之猎影,剧情,0.7935390946502056,1.0180323521612302,0.2361,18
10063,极限挑战 第三季,真人秀,0.46708333333333335,0.7087360908171292,0.0965,4
10428,超时空男臣,喜剧,0.2831018518518518,0.38760553719920876,0.0359,8
11241,机械姬,科幻 / 悬疑 / 惊悚,0.957561728395062,2.6082387557797393,0.6938,2
10136,打工捱世界Ⅱ,真人秀,0.715138888888889,1.0056159622467036,0.2004,4
10521,我的前半生,剧情 / 家庭,0.7824691358024691,0.989945371664088,0.2205,3
11241,阿育王,剧情 / 动作 / 爱情 / 历史 / 战争,0.15177514792899408,1.0,0.0422,2
11241,灵犬雪莉,剧情 / 冒险,0.9475961538461538,0.993280698807324,0.2615,2
10255,龙黄蜂,科幻,0.3140873015873015,0.7228310502283104,0.0631,2
11241,人民的名义,剧情 / 悬疑 / 犯罪,0.7669318181818183,1.0540494748612375,0.2277,16
11258,哆啦A梦,喜剧 / 科幻 / 动画 / 家庭 / 奇幻,1.0,1.042296072507553,0.2895,5
10329,台湾味道 第一季,纪录片 / 生活,1.0,1.1970927746900384,0.3325,1
10732,2017出彩中国人,真人秀,0.8416666666666667,1.3251115192862766,0.3098,1
11153,少数派报告,纪录片 / 短片,0.9708333333333333,1.1477294051416775,0.3095,2
10224,跨界歌王 第二季,音乐 / 真人秀,1.0,1.8023043748793097,0.5006,1
11258,楚乔传,剧情 / 爱情 / 古装,0.8598692810457517,1.3152101641955467,0.3195,17
11284,挑战者联盟 第三季,真人秀,0.28592592592592586,0.5337143383877955,0.0433,2
10457,C罗纳尔多 世界在他脚下,纪录片 / 运动,1.0,1.3886117872391366,0.3857,1
10558,冰河世纪1,动作 / 动画,0.13666666666666666,0.19585987261146498,0.0074,1
10558,神偷奶爸2,剧情 / 喜剧 / 动作 / 惊悚 / 家庭,0.8791228070175439,1.4763746179059403,0.3605,2
11284,来吧冠军 第二季,运动 / 真人秀,0.430625,0.676404725086462,0.0823,4
10266,赌城群英会,剧情 / 动作 / 爱情 / 悬疑 / 犯罪,1.0,1.2342512534550563,0.3428,1
10356,踩过界,剧情 / 喜剧 / 冒险,0.3734674329501915,1.0316550615394546,0.107,3
10992,反击,剧情,0.42190235690235695,0.9397566393476482,0.1101,11
10224,金星秀,脱口秀,1.0,1.4402340380311807,0.4001,1
10010,中国新歌声 第二季,音乐 / 真人秀,0.38549999999999995,0.6296117927886424,0.0674,1
10652,台湾味道 第一季,纪录片 / 生活,1.0,1.1970927746900384,0.3325,2
10652,怪物史莱克,喜剧 / 动画 / 短片 / 家庭 / 奇幻,1.0,1.0295519542421352,0.286,1
11284,三生三世十里桃花,剧情 / 爱情,0.454567901234568,0.6620032975759998,0.0836,3
10782,醉玲珑,剧情 / 爱情 / 古装,0.7715954415954415,1.0810617256469894,0.3648,13
10356,玩具总动员1,喜剧 / 动画 / 家庭,0.20740740740740743,0.3313246411745371,0.0191,2
10302,星球迸发,科幻,0.275,1.0,0.0764,2
10566,一拳超人,剧情 / 动作 / 动画 / 奇幻,0.9576388888888888,1.1799680858444537,0.3139,2
10255,惩罚者2,剧情 / 动作 / 犯罪,0.8755,1.0473184023393367,0.2547,2
10992,挑战的法则,真人秀,0.7591666666666668,1.4432681184931853,0.3044,2
10045,唐人街探案,喜剧 / 动作 / 悬疑,0.582304526748971,0.9051582827580138,0.1464,3
10080,少数派报告,纪录片 / 短片,0.5216666666666667,0.6167198348658285,0.0894,1
11001,遗落战境,动作 / 科幻 / 悬疑 / 冒险,0.7533602150537636,1.6052697526223467,0.3359,2
10501,喜羊羊发明大作战,动画,0.8774305555555557,0.9918498337643148,0.3513,16
10558,乐高,喜剧 / 动画 / 冒险,0.39549999999999996,0.6902886551801296,0.0758,1
10575,行走的筷子承德篇,纪录片,0.41180555555555554,0.48280073274984736,0.0552,1
10684,警察故事,喜剧 / 动作 / 惊悚 / 犯罪,0.4409240924092409,0.7583617151340493,0.1662,4
10532,超时空男臣,喜剧,0.6804938271604938,0.9316900391570623,0.1976,3
10356,樱桃小丸子,喜剧,0.5727777777777777,1.1223058129127461,0.1786,2
10774,一路惊喜,喜剧 / 爱情 / 家庭,0.8873611111111109,1.673425733929935,0.4125,1
10255,雅罗斯拉夫,剧情 / 动作 / 战争,0.4409188034188034,1.9748301272849076,0.2419,1
10202,火星情报局 第二季,脱口秀,0.576060606060606,0.8225876244050194,0.1316,1
11139,超时空男臣,喜剧,0.7477407407407408,1.023760351988857,0.2455,10
10413,超凡蜘蛛侠,动作 / 科幻 / 冒险,0.6110294117647058,1.0737204795061375,0.1822,1
11001,奇异博士,动作 / 奇幻 / 冒险,0.5039420289855072,1.0900112481790858,0.1526,10
10684,钟馗伏魔,动作 / 爱情 / 奇幻,0.9317796610169492,1.1295803051634261,0.2924,2
10356,双子神偷,剧情 / 喜剧 / 动作 / 犯罪,0.8918518518518519,1.4648474841400885,0.3629,2
11152,夏至未至,剧情 / 爱情,0.4633333333333334,0.7077326343381392,0.0911,1
11152,我的前半生,剧情 / 家庭,0.8534629629629629,1.079763624421335,0.3977,20
11134,极限挑战 第三季,真人秀,0.5387037037037037,0.8174103630437223,0.1223,1
10566,龙珠Z,喜剧 / 动作 / 动画 / 惊悚 / 奇幻 / 冒险,0.20533333333333334,0.23229394989276206,0.0132,2
10566,赛罗奥特曼英雄传,科幻,0.2493333333333333,0.3132853074216786,0.0217,1
10179,中国新歌声 第二季,音乐 / 真人秀,0.8368125,1.3667108128481087,1.2253,8
10681,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.9889629629629629,1.266514724540308,0.3479,5
10487,最强大脑 第四季,真人秀,0.12111111111111111,0.26339105920257755,0.0089,1
11232,兰花劫,剧情 / 悬疑 / 犯罪 / 冒险,0.9278239202657808,1.0788821851813974,0.2805,14
10684,咱们结婚吧,喜剧 / 爱情,0.20118110236220474,0.8251917642309247,0.0461,2
10487,猫和老鼠,喜剧 / 动画 / 家庭,0.3011111111111111,0.6842417941482253,0.0572,1
10356,夏至未至,剧情 / 爱情,0.7656004489337822,1.1694397609518727,0.2637,33
10487,灰姑娘,奇幻,0.19033333333333335,0.2999835823345921,0.0159,1
11265,惩罚者2,剧情 / 动作 / 犯罪,0.75,0.8971888084003455,0.1869,1
10587,巾帼枭雄之谍血长天,爱情 / 历史 / 战争,0.9614814814814816,1.1004937409605506,0.2939,1
10255,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.7610547504025765,0.9746442320533191,0.2287,46
11218,神偷奶爸2,剧情 / 喜剧 / 动作 / 惊悚 / 家庭,0.9456140350877191,1.5880381541634436,0.4171,1
10136,诗书中华,真人秀,0.2701851851851852,0.45117199579442147,0.0339,1
10542,林海雪原,动作 / 战争,0.394376026272578,1.302324005117386,0.1681,7
10291,我的前半生,剧情 / 家庭,0.5190740740740741,0.6567095795458595,0.0947,2
10208,火星情报局 第二季,脱口秀,0.4872727272727273,0.6958026828212895,0.1933,3
10797,中国新歌声 第二季,音乐 / 真人秀,0.2145,0.35032874073453646,0.0209,1
11098,边境风云,剧情 / 犯罪,0.34416666666666657,0.7153579676674362,0.0684,2
11021,中国新歌声 第二季,音乐 / 真人秀,0.40750000000000003,0.6655429456844925,0.0769,3
11297,少数派报告,纪录片 / 短片,0.49166666666666664,0.581253518483768,0.0794,1
11195,不懂撒娇的女人,剧情 / 喜剧 / 爱情,0.6,0.7295813115611471,0.1216,3
10992,爱情公寓三,喜剧 / 爱情,0.2965217391304348,0.7906212884931211,0.0651,2
11001,极限挑战 第三季,真人秀,0.5471604938271605,0.8302424038065263,0.2505,6
10421,赌城群英会,剧情 / 动作 / 爱情 / 悬疑 / 犯罪,1.0,1.2342512534550563,0.3428,1
11100,阿拉丁与神灯,喜剧,1.0,1.882142056912391,0.5228,1
10098,龙黄蜂,科幻,0.22063492063492057,0.5077625570776254,0.0311,1
10162,阿拉丁与神灯,喜剧,0.7301666666666666,1.3742773918888642,0.2787,1
10581,反恐特战队之猎影,剧情,0.8600389863547759,1.1033451510225296,0.3179,19
11220,惩罚者2,剧情 / 动作 / 犯罪,1.0,1.1962517445337941,0.3323,1
10001,极限挑战 第三季,真人秀,1.0,1.517365404068787,0.4215,1
10072,钟馗伏魔,动作 / 爱情 / 奇幻,0.950282485875706,1.1520109584871197,0.3041,2
10036,C罗纳尔多 世界在他脚下,纪录片 / 运动,0.6772030651340998,0.9403721585996835,0.1791,3
10172,神偷奶爸,剧情 / 喜剧 / 动作 / 惊悚 / 家庭,0.9089473684210526,1.4740269490654756,0.3722,2
10992,上古情歌,剧情 / 爱情 / 奇幻 / 古装,0.9707407407407405,1.1088457490595722,0.3023,9
10313,反恐特战队之猎影,剧情,0.5983838383838385,0.7676674162521131,0.1366,11
10759,疯狂小糖,动画,1.0,1.0303233372424192,0.3207,2
11100,迷失东京,剧情 / 爱情,0.14820261437908494,0.6724495848161329,0.0295,4
10759,贝肯熊,喜剧 / 动画,1.0,1.0,0.2778,1
10339,极限挑战 第一季,真人秀,0.8625,1.641104736644853,0.3987,4
10457,阿拉丁与神灯,喜剧,0.46233333333333326,0.870177010979162,0.1133,1
10182,小公主苏菲亚,动画 / 家庭 / 儿童 / 奇幻,1.0,1.2543007708723488,0.3533,1
11153,魁拔3战神崛起,动作 / 动画 / 奇幻 / 冒险,0.6287037037037038,1.9904240766073873,0.3525,1
10992,赌城群英会,剧情 / 动作 / 爱情 / 悬疑 / 犯罪,0.6079166666666667,0.7503219078295529,0.143,2
10652,秘密特工,喜剧 / 动作 / 冒险,1.0,2.5190010857763308,0.7096,2
10172,驯龙高手,喜剧 / 动画 / 家庭 / 奇幻 / 冒险,0.21377551020408161,0.47849257708412646,0.0288,1
10687,冰河世纪3,喜剧 / 动画 / 冒险,0.12446808510638298,0.28567200621508637,0.01,2
11139,中国新歌声 第二季,音乐 / 真人秀,0.33663333333333334,0.5498010804472547,0.0924,5
10412,冰河世纪2,喜剧 / 动画 / 冒险,0.573971193415638,1.395511187920684,0.786,4
11309,天天向上,脱口秀,1.0,1.4316012725344642,0.4033,1
10058,楚乔传,剧情 / 爱情 / 古装,0.5548148148148148,0.8486151322946132,0.1326,2
10781,极限挑战 第一季,真人秀,0.34803030303030297,0.6622077435350421,0.0664,4
10501,极限挑战 第三季,真人秀,0.7274338624338624,1.1037829766052762,0.2819,7
10412,冰河世纪3,喜剧 / 动画 / 冒险,0.3955082742316785,0.9077478943928576,0.3274,3
10343,吃吃的爱,喜剧 / 爱情 / 奇幻,0.9872222222222221,1.7721757438085208,0.4928,1
11172,超时空男臣,喜剧,0.6267592592592592,0.8581199938843643,0.18,4
10321,超时空男臣,喜剧,0.6846957671957673,0.9374430754371054,0.2929,28
11001,怪物史莱克,喜剧 / 动画 / 短片 / 家庭 / 奇幻,1.0,1.0295519542421352,0.29,1
10136,机械姬,科幻 / 悬疑 / 惊悚,0.19526748971193417,0.5318761384335153,0.0293,6
10414,红色通道,剧情 / 战争,0.7150000000000001,0.9842898569197922,0.1982,1
10546,中国新歌声 第二季,音乐 / 真人秀,0.40104166666666663,0.6549949746639304,0.1168,4
11284,爱情公寓三,喜剧 / 爱情,0.23518115942028986,0.6270677888085104,0.0415,4
10147,我的前半生,剧情 / 家庭,0.5568148148148149,0.704457496888509,0.113,5
10550,惩罚者2,剧情 / 动作 / 犯罪,0.8333333333333331,0.9968764537781615,0.234,1
11001,冰河世纪4,喜剧 / 动画 / 冒险,0.9159090909090909,1.3160257980243284,0.3395,2
10414,红色护卫,剧情,0.8254999999999999,1.0522306525037934,0.2447,5
10566,C罗纳尔多 世界在他脚下,纪录片 / 运动,1.0,1.3886117872391366,0.3912,2
11189,十二道锋味 第三季,真人秀,0.4981481481481481,0.7890780644609311,0.1107,5
10550,遗落战境,动作 / 科幻 / 悬疑 / 冒险,0.3763440860215053,0.8019188773135716,0.085,1
11297,我的前半生,剧情 / 家庭,0.8297720797720799,1.0497909659580755,0.2467,13
11220,不懂撒娇的女人,剧情 / 喜剧 / 爱情,0.9500462962962963,1.1552267048261033,0.3103,8
10575,日食记,纪录片 / 短片,1.0,1.1363636363636365,0.3201,1
10550,雷神2,动作 / 奇幻 / 冒险,0.6215942028985507,1.1614388229453445,0.2034,2
10780,醉玲珑,剧情 / 爱情 / 古装,0.852037037037037,1.1937662924366461,0.7588,6
11219,速度与激情6,动作 / 犯罪,0.8493769470404985,1.313049311157359,0.3142,1
10280,熊出没之春日对对碰,喜剧 / 动画 / 儿童 / 冒险,1.0,1.0076095512988716,0.3847,5
10782,嫌疑人X的献身,悬疑 / 犯罪,1.0,1.2744705510483616,0.359,1
10585,中国新歌声 第二季,音乐 / 真人秀,0.4885555555555556,0.797925652944707,0.3192,9
10072,超时空男臣,喜剧,0.6844444444444444,0.9370989798778582,0.2071,2
11166,樱桃小丸子,喜剧,0.3627160493827161,0.7107090156994608,0.0795,3
10663,新大头儿子和小头爸爸,动画,1.0,1.0318142734307825,0.2907,1
10291,反恐特战队之猎影,剧情,0.9531481481481481,1.2227950176104516,0.3331,2
10302,我的前半生,剧情 / 家庭,0.8641269841269841,1.0932552727325802,0.2776,7
10737,我的前半生,剧情 / 家庭,0.8697435897435898,1.1003611539491207,0.3185,26
10224,寻龙诀,剧情 / 动作 / 奇幻 / 冒险,0.39795555555555556,0.9417624094387834,0.1056,6
10779,魔卡少女樱,动画 / 奇幻 / 冒险,0.2832179062531366,1.0,0.3503,41
10663,棉花糖和云朵妈妈,儿童,1.0,1.1046216353478926,0.3112,1
10254,赌城群英会,剧情 / 动作 / 爱情 / 悬疑 / 犯罪,0.9819791666666666,1.212009017325085,0.3353,4
10780,我的前半生,剧情 / 家庭,0.6697530864197532,0.847342007143843,0.1599,3
11234,反恐特战队之猎影,剧情,0.7911111111111111,1.0149174888734893,0.2262,2
10780,奔跑吧,剧情 / 喜剧 / 战争,1.0,1.6575351508350382,0.4669,1
10759,魔幻陀螺,动画,0.7533333333333333,0.8783521181500196,0.1919,3
10351,我的前半生,剧情 / 家庭,0.7844444444444444,0.9924444448648809,0.2294,7
10140,超时空男臣,喜剧,0.6140740740740739,0.8407522232886842,0.1757,3
11053,逆战,剧情 / 动作 / 惊悚 / 犯罪,0.9478142076502729,1.7375406962183821,0.4705,1
11147,极限挑战 第三季,真人秀,0.8426388888888889,1.2785910981229627,0.4936,4
11235,咱们结婚吧,喜剧 / 爱情,0.42847769028871385,1.7575023549993272,0.2152,1
11276,奔跑吧,剧情 / 喜剧 / 战争,0.5541218637992831,0.9184764670935373,0.1666,4
11166,王牌对王牌 第二季,真人秀,0.35841666666666666,0.7469607502605071,0.0765,2
10150,我们的少年时代,剧情 / 运动,0.7478787878787879,1.1080376629045334,0.2383,6
10558,熊出没之年货,喜剧 / 动画,0.8381818181818183,1.1770212765957448,0.2819,2
11166,猪猪侠超星萌宠二,动画 / 儿童 / 冒险,0.8562962962962963,0.9766577352934077,0.2446,6
11276,了不起的孩子 第二季,儿童,1.0,1.3390631306536245,0.3826,1
